Country,Track Name,Artists
PT,Maquillaje,"Renn, Yexel"
PT,Austin,Dasha
PT,Leaving the Lot,King Hendrick$
PT,Можно я с тобой,AP$ENT
PT,SC-9,Yahir Saldivar
PT,Kennedy'i Ben Vurdum,Wegh
PT,Blue Over You,Mason Ramsey
PT,Beautiful Things,Benson Boone
PT,✻H+3+ЯД✻7luCJIo0T6...,vyrval
PT,Tu és + Águas Purificadoras - Ao vivo,"fhop music, Débora Rabelo, Hamilton Rabelo"
PT,Wine Into Whiskey,Tucker Wetmore
PT,"Tshwala Bam (feat. S.N.E, EeQue)","TitoM, Yuppe, EeQue, S.N.E"
PT,Europapa,Joost
PT,Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem"
PT,Gata Only,"FloyyMenor, Cris Mj"
PT,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Elmatadormc7
PT,Eva (feat. Tedua),"Kid Yugi, Tedua, Junior K"
PT,Belong Together,Mark Ambor
PT,100 MESSAGGI,Lazza
PT,¿Cómo Pasó?,Ela Taubert
PT,Accidente,Las Ligas Menores
PT,Qual é seu desejo?,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula"
PT,Smart,LE SSERAFIM
PT,Stumblin' In,CYRIL
PT,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
PT,Lilith,Kid Yugi
PT,Bling-Bang-Bang-Born,Creepy Nuts
PT,De 10 Mulher 11 É Maluca,"MC Saci, MC Fahah, DJ Sammer, Dj Lc"
PT,Yeah Glo!,GloRilla
PT,Little Bit Better,"Caleb Hearn, ROSIE"
PT,Irish Pub Song,The High Kings
PT,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson"
PT,Kitchen Stove,Pozer
PT,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster"
PT,Lose Control,Teddy Swims
PT,Dono da Porsche (Bom Dia Princesa),MC Reino
PT,Sen Evlisin,Gülden Karaböcek
PT,Ve Haaniyaan,"Danny, Avvy Sra, Sagar"
PT,Whatever She Wants,Bryson Tiller
PT,Scared To Start,Michael Marcagi
PT,Praise Jah In The Moonlight,YG Marley
PT,Patadas de Ahogado / LATIN MAFIA - Rework,HUGEL
PT,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel"
PT,VVS Switch,Pressure 9X19
PT,Deeper Well,Kacey Musgraves
PT,Saturn,SZA
PY,we can't be friends (wait for your love),Ariana Grande
PY,Beautiful Things,Benson Boone
PY,End of Beginning,Djo
PY,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
PY,Lose Control,Teddy Swims
PY,greedy,Tate McRae
PY,Cruel Summer,Taylor Swift
PY,Gata Only,"FloyyMenor, Cris Mj"
PY,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
PY,TEXAS HOLD 'EM,Beyoncé
PY,My Love Mine All Mine,Mitski
PY,Stick Season,Noah Kahan
PY,LUNA,"Feid, ATL Jacob"
PY,La Diabla,Xavi
PY,Saturn,SZA
PY,"yes, and?",Ariana Grande
PY,redrum,21 Savage
PY,the boy is mine,Ariana Grande
PY,FRI(END)S,V
PY,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti"
PY,Madonna,"Natanael Cano, Oscar Maydon"
PY,Lovin On Me,Jack Harlow
PY,I Wanna Be Yours,Arctic Monkeys
PY,LA FALDA,Myke Towers
PY,Unwritten,Natasha Bedingfield
PY,The Night We Met,Lord Huron
PY,Houdini,Dua Lipa
PY,Training Season,Dua Lipa
PY,Scared To Start,Michael Marcagi
PY,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
PY,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves"
PY,Water,Tyla
PY,PERRO NEGRO,"Bad Bunny, Feid"
PY,La Víctima,Xavi
PY,Strangers,Kenya Grace
PY,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish
PY,Whatever She Wants,Bryson Tiller
PY,Starboy,"The Weeknd, Daft Punk"
PY,Like Crazy,Jimin
PY,Praise Jah In The Moonlight,YG Marley
PY,Lan,Zeynep Bastık
PY,QLONA,"KAROL G, Peso Pluma"
PY,bye,Ariana Grande
PY,eternal sunshine,Ariana Grande
PY,Standing Next to You,Jung Kook
PY,Flowers,Miley Cyrus
PY,intro (end of the world),Ariana Grande
PY,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna"
PY,Evergreen,Richy Mitch & The Coal Miners
PY,Austin,Dasha
PY,Mtg Quero Te Encontrar,"DJ JZ, Humberto & Ronaldo, Mc Mininin, Silvanno Salles, DJ LG PROD"
PY,End of Beginning,Djo
PY,smoke & a light,Ole 60
PY,She Know What She Wanted - Jersey Club Remix Slowed,"Godard, Ziahfyah"
PY,Maquillaje,"Renn, Yexel"
PY,Austin,Dasha
PY,Leaving the Lot,King Hendrick$
PY,Можно я с тобой,AP$ENT
PY,SC-9,Yahir Saldivar
PY,Kennedy'i Ben Vurdum,Wegh
PY,Blue Over You,Mason Ramsey
PY,Beautiful Things,Benson Boone
PY,✻H+3+ЯД✻7luCJIo0T6...,vyrval
PY,Tu és + Águas Purificadoras - Ao vivo,"fhop music, Débora Rabelo, Hamilton Rabelo"
PY,Wine Into Whiskey,Tucker Wetmore
PY,"Tshwala Bam (feat. S.N.E, EeQue)","TitoM, Yuppe, EeQue, S.N.E"
PY,Europapa,Joost
PY,Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem"
PY,Gata Only,"FloyyMenor, Cris Mj"
PY,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Elmatadormc7
PY,Eva (feat. Tedua),"Kid Yugi, Tedua, Junior K"
PY,Belong Together,Mark Ambor
PY,100 MESSAGGI,Lazza
PY,¿Cómo Pasó?,Ela Taubert
PY,Accidente,Las Ligas Menores
PY,Qual é seu desejo?,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula"
PY,Smart,LE SSERAFIM
PY,Stumblin' In,CYRIL
PY,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
PY,Lilith,Kid Yugi
PY,Bling-Bang-Bang-Born,Creepy Nuts
PY,De 10 Mulher 11 É Maluca,"MC Saci, MC Fahah, DJ Sammer, Dj Lc"
PY,Yeah Glo!,GloRilla
PY,Little Bit Better,"Caleb Hearn, ROSIE"
PY,Irish Pub Song,The High Kings
PY,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson"
PY,Kitchen Stove,Pozer
PY,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster"
PY,Lose Control,Teddy Swims
PY,Dono da Porsche (Bom Dia Princesa),MC Reino
PY,Sen Evlisin,Gülden Karaböcek
PY,Ve Haaniyaan,"Danny, Avvy Sra, Sagar"
PY,Whatever She Wants,Bryson Tiller
PY,Scared To Start,Michael Marcagi
PY,Praise Jah In The Moonlight,YG Marley
PY,Patadas de Ahogado / LATIN MAFIA - Rework,HUGEL
PY,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel"
PY,VVS Switch,Pressure 9X19
PY,Deeper Well,Kacey Musgraves
PY,Saturn,SZA
QA,we can't be friends (wait for your love),Ariana Grande
QA,Beautiful Things,Benson Boone
QA,End of Beginning,Djo
QA,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
QA,Lose Control,Teddy Swims
QA,greedy,Tate McRae
QA,Cruel Summer,Taylor Swift
QA,Gata Only,"FloyyMenor, Cris Mj"
QA,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
QA,TEXAS HOLD 'EM,Beyoncé
QA,My Love Mine All Mine,Mitski
QA,Stick Season,Noah Kahan
QA,LUNA,"Feid, ATL Jacob"
QA,La Diabla,Xavi
QA,Saturn,SZA
QA,"yes, and?",Ariana Grande
QA,redrum,21 Savage
QA,the boy is mine,Ariana Grande
QA,FRI(END)S,V
QA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti"
QA,Madonna,"Natanael Cano, Oscar Maydon"
QA,Lovin On Me,Jack Harlow
QA,I Wanna Be Yours,Arctic Monkeys
QA,LA FALDA,Myke Towers
QA,Unwritten,Natasha Bedingfield
QA,The Night We Met,Lord Huron
QA,Houdini,Dua Lipa
QA,Training Season,Dua Lipa
QA,Scared To Start,Michael Marcagi
QA,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
QA,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves"
QA,Water,Tyla
QA,PERRO NEGRO,"Bad Bunny, Feid"
QA,La Víctima,Xavi
QA,Strangers,Kenya Grace
QA,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish
QA,Whatever She Wants,Bryson Tiller
QA,Starboy,"The Weeknd, Daft Punk"
QA,Like Crazy,Jimin
QA,Praise Jah In The Moonlight,YG Marley
QA,Lan,Zeynep Bastık
QA,QLONA,"KAROL G, Peso Pluma"
QA,bye,Ariana Grande
QA,eternal sunshine,Ariana Grande
QA,Standing Next to You,Jung Kook
QA,Flowers,Miley Cyrus
QA,intro (end of the world),Ariana Grande
QA,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna"
QA,Evergreen,Richy Mitch & The Coal Miners
QA,Austin,Dasha
QA,Mtg Quero Te Encontrar,"DJ JZ, Humberto & Ronaldo, Mc Mininin, Silvanno Salles, DJ LG PROD"
QA,End of Beginning,Djo
QA,smoke & a light,Ole 60
QA,She Know What She Wanted - Jersey Club Remix Slowed,"Godard, Ziahfyah"
QA,Maquillaje,"Renn, Yexel"
QA,Austin,Dasha
QA,Leaving the Lot,King Hendrick$
QA,Можно я с тобой,AP$ENT
QA,SC-9,Yahir Saldivar
QA,Kennedy'i Ben Vurdum,Wegh
QA,Blue Over You,Mason Ramsey
QA,Beautiful Things,Benson Boone
QA,✻H+3+ЯД✻7luCJIo0T6...,vyrval
QA,Tu és + Águas Purificadoras - Ao vivo,"fhop music, Débora Rabelo, Hamilton Rabelo"
QA,Wine Into Whiskey,Tucker Wetmore
QA,"Tshwala Bam (feat. S.N.E, EeQue)","TitoM, Yuppe, EeQue, S.N.E"
QA,Europapa,Joost
QA,Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem"
QA,Gata Only,"FloyyMenor, Cris Mj"
QA,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Elmatadormc7
QA,Eva (feat. Tedua),"Kid Yugi, Tedua, Junior K"
QA,Belong Together,Mark Ambor
QA,100 MESSAGGI,Lazza
QA,¿Cómo Pasó?,Ela Taubert
QA,Accidente,Las Ligas Menores
QA,Qual é seu desejo?,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula"
QA,Smart,LE SSERAFIM
QA,Stumblin' In,CYRIL
QA,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
QA,Lilith,Kid Yugi
QA,Bling-Bang-Bang-Born,Creepy Nuts
QA,De 10 Mulher 11 É Maluca,"MC Saci, MC Fahah, DJ Sammer, Dj Lc"
QA,Yeah Glo!,GloRilla
QA,Little Bit Better,"Caleb Hearn, ROSIE"
QA,Irish Pub Song,The High Kings
QA,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson"
QA,Kitchen Stove,Pozer
QA,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster"
QA,Lose Control,Teddy Swims
QA,Dono da Porsche (Bom Dia Princesa),MC Reino
QA,Sen Evlisin,Gülden Karaböcek
QA,Ve Haaniyaan,"Danny, Avvy Sra, Sagar"
QA,Whatever She Wants,Bryson Tiller
QA,Scared To Start,Michael Marcagi
QA,Praise Jah In The Moonlight,YG Marley
QA,Patadas de Ahogado / LATIN MAFIA - Rework,HUGEL
QA,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel"
QA,VVS Switch,Pressure 9X19
QA,Deeper Well,Kacey Musgraves
QA,Saturn,SZA
RU,we can't be friends (wait for your love),Ariana Grande
RU,Beautiful Things,Benson Boone
RU,End of Beginning,Djo
RU,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
RU,Lose Control,Teddy Swims
RU,greedy,Tate McRae
RU,Cruel Summer,Taylor Swift
RU,Gata Only,"FloyyMenor, Cris Mj"
RU,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
RU,TEXAS HOLD 'EM,Beyoncé
RU,My Love Mine All Mine,Mitski
RU,Stick Season,Noah Kahan
RU,LUNA,"Feid, ATL Jacob"
RU,La Diabla,Xavi
RU,Saturn,SZA
RU,"yes, and?",Ariana Grande
RU,redrum,21 Savage
RU,the boy is mine,Ariana Grande
RU,FRI(END)S,V
RU,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti"
RU,Madonna,"Natanael Cano, Oscar Maydon"
RU,Lovin On Me,Jack Harlow
RU,I Wanna Be Yours,Arctic Monkeys
RU,LA FALDA,Myke Towers
RU,Unwritten,Natasha Bedingfield
RU,The Night We Met,Lord Huron
RU,Houdini,Dua Lipa
RU,Training Season,Dua Lipa
RU,Scared To Start,Michael Marcagi
RU,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
RU,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves"
RU,Water,Tyla
RU,PERRO NEGRO,"Bad Bunny, Feid"
RU,La Víctima,Xavi
RU,Strangers,Kenya Grace
RU,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish
RU,Whatever She Wants,Bryson Tiller
RU,Starboy,"The Weeknd, Daft Punk"
RU,Like Crazy,Jimin
RU,Praise Jah In The Moonlight,YG Marley
RU,Lan,Zeynep Bastık
RU,QLONA,"KAROL G, Peso Pluma"
RU,bye,Ariana Grande
RU,eternal sunshine,Ariana Grande
RU,Standing Next to You,Jung Kook
RU,Flowers,Miley Cyrus
RU,intro (end of the world),Ariana Grande
RU,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna"
RU,Evergreen,Richy Mitch & The Coal Miners
RU,Austin,Dasha
RU,Mtg Quero Te Encontrar,"DJ JZ, Humberto & Ronaldo, Mc Mininin, Silvanno Salles, DJ LG PROD"
RU,End of Beginning,Djo
RU,smoke & a light,Ole 60
RU,She Know What She Wanted - Jersey Club Remix Slowed,"Godard, Ziahfyah"
RU,Maquillaje,"Renn, Yexel"
RU,Austin,Dasha
RU,Leaving the Lot,King Hendrick$
RU,Можно я с тобой,AP$ENT
RU,SC-9,Yahir Saldivar
RU,Kennedy'i Ben Vurdum,Wegh
RU,Blue Over You,Mason Ramsey
RU,Beautiful Things,Benson Boone
RU,✻H+3+ЯД✻7luCJIo0T6...,vyrval
RU,Tu és + Águas Purificadoras - Ao vivo,"fhop music, Débora Rabelo, Hamilton Rabelo"
RU,Wine Into Whiskey,Tucker Wetmore
RU,"Tshwala Bam (feat. S.N.E, EeQue)","TitoM, Yuppe, EeQue, S.N.E"
RU,Europapa,Joost
RU,Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem"
RU,Gata Only,"FloyyMenor, Cris Mj"
RU,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Elmatadormc7
RU,Eva (feat. Tedua),"Kid Yugi, Tedua, Junior K"
RU,Belong Together,Mark Ambor
RU,100 MESSAGGI,Lazza
RU,¿Cómo Pasó?,Ela Taubert
RU,Accidente,Las Ligas Menores
RU,Qual é seu desejo?,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula"
RU,Smart,LE SSERAFIM
RU,Stumblin' In,CYRIL
RU,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
RU,Lilith,Kid Yugi
RU,Bling-Bang-Bang-Born,Creepy Nuts
RU,De 10 Mulher 11 É Maluca,"MC Saci, MC Fahah, DJ Sammer, Dj Lc"
RU,Yeah Glo!,GloRilla
RU,Little Bit Better,"Caleb Hearn, ROSIE"
RU,Irish Pub Song,The High Kings
RU,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson"
RU,Kitchen Stove,Pozer
RU,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster"
RU,Lose Control,Teddy Swims
RU,Dono da Porsche (Bom Dia Princesa),MC Reino
RU,Sen Evlisin,Gülden Karaböcek
RU,Ve Haaniyaan,"Danny, Avvy Sra, Sagar"
RU,Whatever She Wants,Bryson Tiller
RU,Scared To Start,Michael Marcagi
RU,Praise Jah In The Moonlight,YG Marley
RU,Patadas de Ahogado / LATIN MAFIA - Rework,HUGEL
RU,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel"
RU,VVS Switch,Pressure 9X19
RU,Deeper Well,Kacey Musgraves
RU,Saturn,SZA
SA,we can't be friends (wait for your love),Ariana Grande
SA,Beautiful Things,Benson Boone
SA,End of Beginning,Djo
SA,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
SA,Lose Control,Teddy Swims
SA,greedy,Tate McRae
SA,Cruel Summer,Taylor Swift
SA,Gata Only,"FloyyMenor, Cris Mj"
SA,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
SA,TEXAS HOLD 'EM,Beyoncé
SA,My Love Mine All Mine,Mitski
SA,Stick Season,Noah Kahan
SA,LUNA,"Feid, ATL Jacob"
SA,La Diabla,Xavi
SA,Saturn,SZA
SA,"yes, and?",Ariana Grande
SA,redrum,21 Savage
SA,the boy is mine,Ariana Grande
SA,FRI(END)S,V
SA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti"
SA,Madonna,"Natanael Cano, Oscar Maydon"
SA,Lovin On Me,Jack Harlow
SA,I Wanna Be Yours,Arctic Monkeys
SA,LA FALDA,Myke Towers
SA,Unwritten,Natasha Bedingfield
SA,The Night We Met,Lord Huron
SA,Houdini,Dua Lipa
SA,Training Season,Dua Lipa
SA,Scared To Start,Michael Marcagi
SA,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
SA,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves"
SA,Water,Tyla
SA,PERRO NEGRO,"Bad Bunny, Feid"
SA,La Víctima,Xavi
SA,Strangers,Kenya Grace
SA,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish
SA,Whatever She Wants,Bryson Tiller
SA,Starboy,"The Weeknd, Daft Punk"
SA,Like Crazy,Jimin
SA,Praise Jah In The Moonlight,YG Marley
SA,Lan,Zeynep Bastık
SA,QLONA,"KAROL G, Peso Pluma"
SA,bye,Ariana Grande
SA,eternal sunshine,Ariana Grande
SA,Standing Next to You,Jung Kook
SA,Flowers,Miley Cyrus
SA,intro (end of the world),Ariana Grande
SA,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna"
SA,Evergreen,Richy Mitch & The Coal Miners
SA,Austin,Dasha
SA,Mtg Quero Te Encontrar,"DJ JZ, Humberto & Ronaldo, Mc Mininin, Silvanno Salles, DJ LG PROD"
SA,End of Beginning,Djo
SA,smoke & a light,Ole 60
SA,She Know What She Wanted - Jersey Club Remix Slowed,"Godard, Ziahfyah"
SA,Maquillaje,"Renn, Yexel"
SA,Austin,Dasha
SA,Leaving the Lot,King Hendrick$
SA,Можно я с тобой,AP$ENT
SA,SC-9,Yahir Saldivar
SA,Kennedy'i Ben Vurdum,Wegh
SA,Blue Over You,Mason Ramsey
SA,Beautiful Things,Benson Boone
SA,✻H+3+ЯД✻7luCJIo0T6...,vyrval
SA,Tu és + Águas Purificadoras - Ao vivo,"fhop music, Débora Rabelo, Hamilton Rabelo"
SA,Wine Into Whiskey,Tucker Wetmore
SA,"Tshwala Bam (feat. S.N.E, EeQue)","TitoM, Yuppe, EeQue, S.N.E"
SA,Europapa,Joost
SA,Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem"
SA,Gata Only,"FloyyMenor, Cris Mj"
SA,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Elmatadormc7
SA,Eva (feat. Tedua),"Kid Yugi, Tedua, Junior K"
SA,Belong Together,Mark Ambor
SA,100 MESSAGGI,Lazza
SA,¿Cómo Pasó?,Ela Taubert
SA,Accidente,Las Ligas Menores
SA,Qual é seu desejo?,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula"
SA,Smart,LE SSERAFIM
SA,Stumblin' In,CYRIL
SA,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
SA,Lilith,Kid Yugi
SA,Bling-Bang-Bang-Born,Creepy Nuts
SA,De 10 Mulher 11 É Maluca,"MC Saci, MC Fahah, DJ Sammer, Dj Lc"
SA,Yeah Glo!,GloRilla
SA,Little Bit Better,"Caleb Hearn, ROSIE"
SA,Irish Pub Song,The High Kings
SA,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson"
SA,Kitchen Stove,Pozer
SA,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster"
SA,Lose Control,Teddy Swims
SA,Dono da Porsche (Bom Dia Princesa),MC Reino
SA,Sen Evlisin,Gülden Karaböcek
SA,Ve Haaniyaan,"Danny, Avvy Sra, Sagar"
SA,Whatever She Wants,Bryson Tiller
SA,Scared To Start,Michael Marcagi
SA,Praise Jah In The Moonlight,YG Marley
SA,Patadas de Ahogado / LATIN MAFIA - Rework,HUGEL
SA,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel"
SA,VVS Switch,Pressure 9X19
SA,Deeper Well,Kacey Musgraves
SA,Saturn,SZA
SE,we can't be friends (wait for your love),Ariana Grande
SE,Beautiful Things,Benson Boone
SE,End of Beginning,Djo
SE,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
SE,Lose Control,Teddy Swims
SE,greedy,Tate McRae
SE,Cruel Summer,Taylor Swift
SE,Gata Only,"FloyyMenor, Cris Mj"
SE,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
SE,TEXAS HOLD 'EM,Beyoncé
SE,My Love Mine All Mine,Mitski
SE,Stick Season,Noah Kahan
SE,LUNA,"Feid, ATL Jacob"
SE,La Diabla,Xavi
SE,Saturn,SZA
SE,"yes, and?",Ariana Grande
SE,redrum,21 Savage
SE,the boy is mine,Ariana Grande
SE,FRI(END)S,V
SE,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti"
SE,Madonna,"Natanael Cano, Oscar Maydon"
SE,Lovin On Me,Jack Harlow
SE,I Wanna Be Yours,Arctic Monkeys
SE,LA FALDA,Myke Towers
SE,Unwritten,Natasha Bedingfield
SE,The Night We Met,Lord Huron
SE,Houdini,Dua Lipa
SE,Training Season,Dua Lipa
SE,Scared To Start,Michael Marcagi
SE,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
SE,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves"
SE,Water,Tyla
SE,PERRO NEGRO,"Bad Bunny, Feid"
SE,La Víctima,Xavi
SE,Strangers,Kenya Grace
SE,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish
SE,Whatever She Wants,Bryson Tiller
SE,Starboy,"The Weeknd, Daft Punk"
SE,Like Crazy,Jimin
SE,Praise Jah In The Moonlight,YG Marley
SE,Lan,Zeynep Bastık
SE,QLONA,"KAROL G, Peso Pluma"
SE,bye,Ariana Grande
SE,eternal sunshine,Ariana Grande
SE,Standing Next to You,Jung Kook
SE,Flowers,Miley Cyrus
SE,intro (end of the world),Ariana Grande
SE,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna"
SE,Evergreen,Richy Mitch & The Coal Miners
SE,Austin,Dasha
SE,Mtg Quero Te Encontrar,"DJ JZ, Humberto & Ronaldo, Mc Mininin, Silvanno Salles, DJ LG PROD"
SE,End of Beginning,Djo
SE,smoke & a light,Ole 60
SE,She Know What She Wanted - Jersey Club Remix Slowed,"Godard, Ziahfyah"
SE,Maquillaje,"Renn, Yexel"
SE,Austin,Dasha
SE,Leaving the Lot,King Hendrick$
SE,Можно я с тобой,AP$ENT
SE,SC-9,Yahir Saldivar
SE,Kennedy'i Ben Vurdum,Wegh
SE,Blue Over You,Mason Ramsey
SE,Beautiful Things,Benson Boone
SE,✻H+3+ЯД✻7luCJIo0T6...,vyrval
SE,Tu és + Águas Purificadoras - Ao vivo,"fhop music, Débora Rabelo, Hamilton Rabelo"
SE,Wine Into Whiskey,Tucker Wetmore
SE,"Tshwala Bam (feat. S.N.E, EeQue)","TitoM, Yuppe, EeQue, S.N.E"
SE,Europapa,Joost
SE,Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem"
SE,Gata Only,"FloyyMenor, Cris Mj"
SE,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Elmatadormc7
SE,Eva (feat. Tedua),"Kid Yugi, Tedua, Junior K"
SE,Belong Together,Mark Ambor
SE,100 MESSAGGI,Lazza
SE,¿Cómo Pasó?,Ela Taubert
SE,Accidente,Las Ligas Menores
SE,Qual é seu desejo?,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula"
SE,Smart,LE SSERAFIM
SE,Stumblin' In,CYRIL
SE,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
SE,Lilith,Kid Yugi
SE,Bling-Bang-Bang-Born,Creepy Nuts
SE,De 10 Mulher 11 É Maluca,"MC Saci, MC Fahah, DJ Sammer, Dj Lc"
SE,Yeah Glo!,GloRilla
SE,Little Bit Better,"Caleb Hearn, ROSIE"
SE,Irish Pub Song,The High Kings
SE,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson"
SE,Kitchen Stove,Pozer
SE,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster"
SE,Lose Control,Teddy Swims
SE,Dono da Porsche (Bom Dia Princesa),MC Reino
SE,Sen Evlisin,Gülden Karaböcek
SE,Ve Haaniyaan,"Danny, Avvy Sra, Sagar"
SE,Whatever She Wants,Bryson Tiller
SE,Scared To Start,Michael Marcagi
SE,Praise Jah In The Moonlight,YG Marley
SE,Patadas de Ahogado / LATIN MAFIA - Rework,HUGEL
SE,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel"
SE,VVS Switch,Pressure 9X19
SE,Deeper Well,Kacey Musgraves
SE,Saturn,SZA
SG,we can't be friends (wait for your love),Ariana Grande
SG,Beautiful Things,Benson Boone
SG,End of Beginning,Djo
SG,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"
SG,Lose Control,Teddy Swims
SG,greedy,Tate McRae
SG,Cruel Summer,Taylor Swift
SG,Gata Only,"FloyyMenor, Cris Mj"
SG,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
SG,TEXAS HOLD 'EM,Beyoncé
SG,My Love Mine All Mine,Mitski
SG,Stick Season,Noah Kahan
SG,LUNA,"Feid, ATL Jacob"
SG,La Diabla,Xavi
SG,Saturn,SZA
SG,"yes, and?",Ariana Grande
SG,redrum,21 Savage
SG,the boy is mine,Ariana Grande
SG,FRI(END)S,V
SG,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti"
SG,Madonna,"Natanael Cano, Oscar Maydon"
SG,Lovin On Me,Jack Harlow
